GO:0000142,cellular bud neck contractile ring,cellular_component,"""A contractile ring, i.e. a cytoskeletal structure composed of actin filaments and myosin, that forms beneath the plasma membrane at the mother-bud neck in mitotic cells that divide by budding in preparation for completing cytokinesis. An example of this structure is found in Saccharomyces cerevisiae."" [GOC:krc, PMID:16009555]"
GO:0000144,cellular bud neck septin ring,cellular_component,"""A ring-shaped structure that forms at the site of cytokinesis; composed of members of the conserved family of filament forming proteins called septins as well as septin-associated proteins. In S. cerevisiae, this structure forms at the time of bud emergence and the septins show a high rate of exchange."" [GOC:krc, PMID:16009555]"
GO:0000145,exocyst,cellular_component,"""A protein complex peripherally associated with the plasma membrane that determines where vesicles dock and fuse. At least eight complex components are conserved between yeast and mammals."" [PMID:9700152]"
GO:0000148,"1,3-beta-D-glucan synthase complex",cellular_component,"""A protein complex that catalyzes the transfer of a glucose group from UDP-glucose to a (1->3)-beta-D-glucan chain."" [EC:2.4.1.34]"
GO:0000151,ubiquitin ligase complex,cellular_component,"""A protein complex that includes a ubiquitin-protein ligase and other proteins that may confer substrate specificity on the complex."" [GOC:jh2, PMID:9529603]"
GO:0000152,nuclear ubiquitin ligase complex,cellular_component,"""A ubiquitin ligase complex found in the nucleus."" [GOC:mah]"
GO:0000153,cytoplasmic ubiquitin ligase complex,cellular_component,"""A ubiquitin ligase complex found in the cytoplasm."" [GOC:mah]"
GO:0000159,protein phosphatase type 2A complex,cellular_component,"""A protein complex that has protein serine/threonine phosphatase activity that is polycation-stimulated (PCS), being directly stimulated by protamine, polylysine, or histone H1; it constitutes a subclass of several enzymes activated by different histones and polylysine, and consists of catalytic, scaffolding, and regulatory subunits. The catalytic and scaffolding subunits form the core enzyme, and the holoenzyme also includes the regulatory subunit."" [GOC:mah, ISBN:0198547684, PMID:17245430]"
GO:0000164,protein phosphatase type 1 complex,cellular_component,"""A protein complex that possesses magnesium-dependent protein serine/threonine phosphatase (AMD phosphatase) activity, and consists of a catalytic subunit and one or more regulatory subunits that dictates the phosphatase's substrate specificity, function, and activity."" [GOC:mah, GOC:ssd]"
GO:0000172,ribonuclease MRP complex,cellular_component,"""A ribonucleoprotein complex that contains an RNA molecule of the snoRNA family, and cleaves the rRNA precursor as part of rRNA transcript processing. It also has other roles: In S. cerevisiae it is involved in cell cycle-regulated degradation of daughter cell-specific mRNAs, while in mammalian cells it also enters the mitochondria and processes RNAs to create RNA primers for DNA replication."" [GOC:sgd_curators, PMID:10690410, PMID:14729943, PMID:7510714]"
GO:0000176,nuclear exosome (RNase complex),cellular_component,"""Complex of 3'-5' exoribonucleases found in the nucleus."" [PMID:10465791]"
GO:0000177,cytoplasmic exosome (RNase complex),cellular_component,"""Complex of 3'-5' exoribonucleases found in the cytoplasm."" [PMID:10465791]"
GO:0000178,exosome (RNase complex),cellular_component,"""Complex of 3'-5' exoribonucleases."" [PMID:10465791]"
GO:0000180,cytosolic large ribosomal subunit,cellular_component,"""OBSOLETE (was not defined before being made obsolete)."" [GOC:ai]"
GO:0000181,cytosolic small ribosomal subunit,cellular_component,"""OBSOLETE (was not defined before being made obsolete)."" [GOC:ai]"
GO:0000214,tRNA-intron endonuclease complex,cellular_component,"""A protein complex that catalyzes the endonucleolytic cleavage of pre-tRNA, producing 5'-hydroxyl and 2',3'-cyclic phosphate termini, and specifically removing the intron."" [EC:3.1.27.9]"
GO:0000219,vacuolar hydrogen-transporting ATPase,cellular_component,"""OBSOLETE (was not defined before being made obsolete)."" [GOC:go_curators]"
GO:0000220,"vacuolar proton-transporting V-type ATPase, V0 domain",cellular_component,"""The V0 domain of a proton-transporting V-type ATPase found in the vacuolar membrane."" [GOC:mah, PMID:16449553]"
GO:0000221,"vacuolar proton-transporting V-type ATPase, V1 domain",cellular_component,"""The V1 domain of a proton-transporting V-type ATPase found in the vacuolar membrane."" [GOC:mah, PMID:16449553]"
GO:0000222,"plasma membrane proton-transporting V-type ATPase, V0 domain",cellular_component,"""The V0 domain of a proton-transporting V-type ATPase found in the plasma membrane."" [GOC:mah]"
GO:0000223,"plasma membrane proton-transporting V-type ATPase, V1 domain",cellular_component,"""The V1 domain of a proton-transporting V-type ATPase found in the plasma membrane."" [GOC:mah]"
GO:0000228,nuclear chromosome,cellular_component,"""A chromosome found in the nucleus of a eukaryotic cell."" [GOC:mah]"
GO:0000229,cytoplasmic chromosome,cellular_component,"""A chromosome found in the cytoplasm."" [GOC:mah]"
GO:0000230,nuclear mitotic chromosome,cellular_component,"""OBSOLETE. A chromosome found in the nucleus during mitosis."" [GOC:mah]"
GO:0000231,cytoplasmic mitotic chromosome,cellular_component,"""OBSOLETE. A chromosome found in the cytoplasm during mitosis."" [GOC:mah]"
GO:0000232,nuclear interphase chromosome,cellular_component,"""OBSOLETE. A chromosome found in the nucleus during interphase."" [GOC:mah]"
GO:0000233,cytoplasmic interphase chromosome,cellular_component,"""OBSOLETE. A chromosome found in the cytoplasm during interphase."" [GOC:mah]"
GO:0000235,astral microtubule,cellular_component,"""Any of the spindle microtubules that radiate in all directions from the spindle poles and are thought to contribute to the forces that separate the poles and position them in relation to the rest of the cell."" [ISBN:0815316194]"
GO:0000242,pericentriolar material,cellular_component,"""A network of small fibers that surrounds the centrioles in cells; contains the microtubule nucleating activity of the centrosome."" [GOC:clt, ISBN:0815316194]"
GO:0000243,commitment complex,cellular_component,"""A spliceosomal complex that is formed by association of the U1 snRNP with the 5' splice site of an unspliced intron in an RNA transcript."" [GOC:krc, ISBN:0879695897, PMID:9150140]"
GO:0000262,mitochondrial chromosome,cellular_component,"""A chromosome found in the mitochondrion of a eukaryotic cell."" [GOC:mah]"
GO:0000267,cell fraction,cellular_component,"""OBSOLETE: A generic term for parts of cells prepared by disruptive biochemical techniques."" [GOC:ma]"
GO:0000274,"mitochondrial proton-transporting ATP synthase, stator stalk",cellular_component,"""One of two stalks that connect the catalytic core of the hydrogen-transporting ATP synthase to the mitochondrial membrane-associated F0 proteins; is thought to prevent futile rotation of the catalytic core."" [GOC:mtg_sensu, PMID:10838056]"
GO:0000275,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)",cellular_component,"""The catalytic sector of the mitochondrial hydrogen-transporting ATP synthase; it comprises the catalytic core and central stalk, and is peripherally associated with the mitochondrial inner membrane when the entire ATP synthase is assembled."" [GOC:mtg_sensu, PMID:10838056]"
GO:0000276,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",cellular_component,"""All non-F1 subunits of the mitochondrial hydrogen-transporting ATP synthase, including integral and peripheral mitochondrial inner membrane proteins."" [GOC:mtg_sensu, PMID:10838056]"
GO:0000299,integral to membrane of membrane fraction,cellular_component,"""OBSOLETE: Integral to that fraction of cells, prepared by disruptive biochemical methods, that includes the plasma and other membranes; require detergents, such as Triton X-100, to be released from membranes."" [PMID:10512869]"
GO:0000300,peripheral to membrane of membrane fraction,cellular_component,"""OBSOLETE: Peripheral to that fraction of cells, prepared by disruptive biochemical methods, that includes the plasma and other membranes; can be extracted from membrane fraction with high concentrations of salt or high pH."" [PMID:10512869]"
GO:0000306,extrinsic component of vacuolar membrane,cellular_component,"""The component of a vacuolar membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region."" [GOC:dos, GOC:jl, GOC:mah]"
GO:0000307,cyclin-dependent protein kinase holoenzyme complex,cellular_component,"""Cyclin-dependent protein kinases (CDKs) are heterodimeric enzymes that contain a kinase catalytic subunit associated with a regulatory cyclin partner."" [GOC:krc, PMID:11602261]"
GO:0000308,cytoplasmic cyclin-dependent protein kinase holoenzyme complex,cellular_component,"""Cyclin-dependent protein kinase (CDK) complex found in the cytoplasm."" [GOC:krc]"
GO:0000311,plastid large ribosomal subunit,cellular_component,"""The larger of the two subunits of a plastid ribosome. Two sites on the ribosomal large subunit are involved in translation: the aminoacyl site (A site) and peptidyl site (P site)."" [GOC:mcc]"
GO:0000312,plastid small ribosomal subunit,cellular_component,"""The smaller of the two subunits of a plastid ribosome."" [GOC:mcc]"
GO:0000313,organellar ribosome,cellular_component,"""A ribosome contained within a subcellular membrane-bounded organelle."" [GOC:mah, GOC:mcc]"
GO:0000314,organellar small ribosomal subunit,cellular_component,"""The smaller of the two subunits of an organellar ribosome."" [GOC:mcc]"
GO:0000315,organellar large ribosomal subunit,cellular_component,"""The larger of the two subunits of an organellar ribosome. Two sites on the ribosomal large subunit are involved in translation: the aminoacyl site (A site) and peptidyl site (P site)."" [GOC:mcc]"
GO:0000322,storage vacuole,cellular_component,"""A vacuole that functions primarily in the storage of materials, including nutrients, pigments, waste products, and small molecules."" [GOC:krc]"
GO:0000323,lytic vacuole,cellular_component,"""A vacuole that is maintained at an acidic pH and which contains degradative enzymes, including a wide variety of acid hydrolases."" [GOC:krc]"
GO:0000324,fungal-type vacuole,cellular_component,"""A vacuole that has both lytic and storage functions. The fungal vacuole is a large, membrane-bounded organelle that functions as a reservoir for the storage of small molecules (including polyphosphate, amino acids, several divalent cations (e.g. calcium), other ions, and other small molecules) as well as being the primary compartment for degradation. It is an acidic compartment, containing an ensemble of acid hydrolases. At least in S. cerevisiae, there are indications that the morphology of the vacuole is variable and correlated with the cell cycle, with logarithmically growing cells having a multilobed, reticulated vacuole, while stationary phase cells contain a single large structure."" [GOC:mah, GOC:mtg_sensu, ISBN:0879693649]"
GO:0000325,plant-type vacuole,cellular_component,"""A closed structure that is completely surrounded by a unit membrane, contains liquid, and retains the same shape regardless of cell cycle phase. An example of this structure is found in Arabidopsis thaliana."" [GOC:mtg_sensu, ISBN:0815316208]"
GO:0000326,protein storage vacuole,cellular_component,"""A storage vacuole that contains a lytic vacuole; identified in plants."" [PMID:11739409]"
GO:0000327,lytic vacuole within protein storage vacuole,cellular_component,"""A membrane-bounded compartment containing crystals of phytic acid and proteins characteristic of a lytic vacuole, found within a storage vacuole."" [PMID:11739490]"
GO:0000328,fungal-type vacuole lumen,cellular_component,"""The volume enclosed within the vacuolar membrane of a vacuole, the shape of which correlates with cell cycle phase. An example of this structure is found in Saccharomyces cerevisiae."" [GOC:krc, GOC:mtg_sensu]"
GO:0000329,fungal-type vacuole membrane,cellular_component,"""The lipid bilayer surrounding a vacuole, the shape of which correlates with cell cycle phase. The membrane separates its contents from the cytoplasm of the cell. An example of this structure is found in Saccharomyces cerevisiae."" [GOC:krc, GOC:mtg_sensu]"
GO:0000330,plant-type vacuole lumen,cellular_component,"""The volume enclosed within the vacuolar membrane of a vacuole that retains the same shape regardless of cell cycle phase. An example of this is found in Arabidopsis thaliana."" [GOC:krc, GOC:mtg_sensu]"
GO:0000331,contractile vacuole,cellular_component,"""A specialized vacuole of eukaryotic cells, especially Protozoa, that fills with water from the cytoplasm and then discharges this externally by the opening of contractile vacuole pores. Its function is probably osmoregulatory."" [GOC:jl, PMID:10503189]"
GO:0000333,telomerase catalytic core complex,cellular_component,"""The minimal catalytic core of telomerase is a ribonucleoprotein complex composed of a catalytic reverse transcriptase subunit and an RNA subunit that provides the template for telomeric DNA addition."" [PMID:11884619]"
GO:0000343,plastid-encoded plastid RNA polymerase complex A,cellular_component,"""A plastid-encoded DNA-directed RNA polymerase complex that resembles eubacterial multisubunit RNA polymerases, with a core composed of alpha, beta, and beta-prime subunits. An additional subunit, a sigma factor, is required for promoter recognition. PEP-A is generated from the PEP-B form during chloroplast maturation to generate a complex composed of at least thirteen polypeptides that is not sensitive to the antibiotic rifampicin, like its precursor form the PEP-B complex."" [PMID:10946105]"
GO:0000344,plastid-encoded plastid RNA polymerase complex B,cellular_component,"""A plastid-encoded DNA-directed RNA polymerase complex that resembles eubacterial multisubunit RNA polymerases with a core composed of alpha, beta, and beta-prime subunits. An additional subunit, a sigma factor, is required for promoter recognition. PEP-B is distinguished from PEP-A by its sensitivity to the antibiotic rifampicin. PEP-B is found in both etioplasts and chloroplasts, but is the predominate form in etioplasts. It forms the core of the PEP-A form; the conversion from PEP-B to PEP-A occurs during chloroplast maturation."" [PMID:10946105]"
GO:0000345,cytosolic DNA-directed RNA polymerase complex,cellular_component,"""The eubacterial DNA-directed RNA polymerase is a multisubunit complex with a core composed of the essential subunits beta-prime, beta, and two copies of alpha and a fifth nonessential subunit called omega. An additional subunit, a sigma factor, is required for promoter recognition and specificity."" [PMID:11158566]"
GO:0000346,transcription export complex,cellular_component,"""The transcription export (TREX) complex couples transcription elongation by RNA polymerase II to mRNA export. The complex associates with the polymerase and travels with it along the length of the transcribed gene. TREX is composed of the THO transcription elongation complex as well as other proteins that couple THO to mRNA export proteins. The TREX complex is known to be found in a wide range of eukaryotes, including S. cerevisiae and metazoans."" [GOC:krc, PMID:11979277]"
GO:0000347,THO complex,cellular_component,"""The THO complex is a nuclear complex that is required for transcription elongation through genes containing tandemly repeated DNA sequences. The THO complex is also part of the TREX (TRanscription EXport) complex that is involved in coupling transcription to export of mRNAs to the cytoplasm. In S. cerevisiae, it is composed of four subunits: Hpr1p, Tho2p, Thp1p, and Mft1p, while the human complex is composed of 7 subunits."" [GOC:krc, PMID:11060033, PMID:11979277, PMID:16983072]"
GO:0000399,cellular bud neck septin structure,cellular_component,"""Any of a series of septin structures that are localized in the bud neck of a budding fungal cell during the cell cycle."" [GOC:krc]"
GO:0000407,pre-autophagosomal structure,cellular_component,"""A punctate structure localized in the vicinity of the vacuole that is required for the formation of autophagosomes."" [GOC:elh, PMID:11689437, PMID:12048214, PMID:12554655]"
GO:0000408,EKC/KEOPS complex,cellular_component,"""A protein complex proposed to be involved in transcription as well as promoting telomere uncapping and telomere elongation. For example, in Saccharomyces cerevisiae the complex contains Bud32p, Kae1p, Gon7p, Cgi121p, and Pcc1p."" [GOC:elh, PMID:16564010, PMID:16874308]"
GO:0000417,HIR complex,cellular_component,"""A protein complex proposed to be involved in replication-independent nucleosome assembly, by promoting histone deposition onto DNA. For example, in Saccharomyces, the complex contains Hir1p, Hir2p, Hir3p, and Hpc2p."" [GOC:elh, GOC:mah, PMID:16303565, PMID:17180700]"
GO:0000418,DNA-directed RNA polymerase IV complex,cellular_component,"""RNA polymerase IV is a multisubunit RNA polymerase complex found in the nucleus of plants and involved in accumulation of siRNAs and in DNA methylation-dependent silencing of endogenous repeated sequences. Pol IV is composed of subunits that are paralogous or identical to the 12 subunits of Pol II. The largest and second-largest subunits of Pol IV are the catalytic subunits and share similarity with the corresponding subunits of other eukaryotic and bacterial multisubunit RNA polymerases. The second largest subunit is also found in RNA polymerase V, while the largest subunit is found only in RNAP IV complex."" [GOC:krc, GOC:mtg_sensu, PMID:15692015, PMID:15766525, PMID:16140984, PMID:19110459]"
GO:0000419,DNA-directed RNA polymerase V complex,cellular_component,"""RNA polymerase V is a multisubunit RNA polymerase complex found in the nucleus of plants and involved in accumulation of siRNAs and in DNA methylation-dependent silencing of endogenous repeated sequences. Pol V is composed of subunits that are paralogous or identical to the 12 subunits of Pol II. Two large subunits comprise the most conserved portion including the catalytic site and share similarity with other eukaryotic and bacterial multisubunit RNA polymerases. The second largest subunit is also found in RNA polymerase IVa, while the largest subunit is found only in the IVa complex and contains an extended C-terminal domain (CTD) that includes multiple repeats of a 16 amino-acid consensus sequence as well as other sequences. The remainder of the complex is composed of smaller subunits."" [GOC:krc, GOC:mtg_sensu, PMID:16140984, PMID:19110459]"
GO:0000421,autophagic vacuole membrane,cellular_component,"""The lipid bilayer surrounding an autophagic vacuole, a double-membrane-bounded vesicle in which endogenous cellular material is sequestered."" [GOC:isa_complete]"
GO:0000427,plastid-encoded plastid RNA polymerase complex,cellular_component,"""An RNA polymerase complex containing polypeptides encoded by the plastid genome. Plastid-encoded DNA-directed RNA polymerases resemble eubacterial multisubunit RNA polymerases, with a core composed of alpha, beta, and beta-prime subunits. Some forms contain multiple additional subunits. An additional sigma factor subunit is required for promoter recognition."" [GOC:krc, GOC:mah, GOC:pj]"
GO:0000428,DNA-directed RNA polymerase complex,cellular_component,"""A protein complex that possesses DNA-directed RNA polymerase activity."" [GOC:krc]"
GO:0000438,core TFIIH complex portion of holo TFIIH complex,cellular_component,"""The core TFIIH complex when it is part of the general transcription factor TFIIH."" [GOC:ew, GOC:krc, PMID:14500720, PMID:22308316, PMID:22572993, PMID:7813015]"
GO:0000439,core TFIIH complex,cellular_component,"""The 7 subunit core of TFIIH that is a part of either the general transcription factor holo-TFIIH or the nucleotide-excision repair factor 3 complex. In S. cerevisiae/humans the complex is composed of: Ssl2/XPB, Tfb1/p62, Tfb2/p52, Ssl1/p44, Tfb4/p34, Tfb5/p8 and Rad3/XPD."" [GOC:ew, GOC:krc, PMID:14500720, PMID:17215295, PMID:22308316, PMID:22572993, PMID:23028141, PMID:7813015]"
GO:0000440,core TFIIH complex portion of NEF3 complex,cellular_component,"""The core TFIIH complex when it is part of the nucleotide-excision repair factor 3 (NEF3)."" [GOC:ew, GOC:krc, PMID:14500720, PMID:22308316, PMID:22572993, PMID:7813015]"
GO:0000444,MIS12/MIND type complex,cellular_component,"""A multiprotein kinetochore subcomplex that binds to centromeric chromatin and forms part of the inner kinetochore. It helps to recruit outer kinetochore subunits that will bind to microtubules. In humans, it consists of MIS12, DSN1, NSL1 and PMF1."" [GOC:krc, PMID:14633972, PMID:16585270]"
GO:0000445,THO complex part of transcription export complex,cellular_component,"""The THO complex when it is part of the TREX (TRanscription EXport) complex that is involved in coupling transcription to export of mRNAs to the cytoplasm. In S. cerevisiae, it is composed of four subunits: Hpr1, Tho2, Thp1, and Mft1, while the human complex is composed of 7 subunits."" [GOC:krc, PMID:11060033, PMID:11979277, PMID:16983072]"
GO:0000446,nucleoplasmic THO complex,cellular_component,"""The THO complex when it is acting as a nuclear complex that is required for transcription elongation through genes containing tandemly repeated DNA sequences. In S. cerevisiae, it is composed of four subunits: Hpr1, Tho2, Thp2, and Mft1, while the human complex is composed of 7 subunits."" [GOC:krc, GOC:se, PMID:11060033, PMID:11979277, PMID:16983072]"
GO:0000500,RNA polymerase I upstream activating factor complex,cellular_component,"""A complex required for the transcription of rDNA by RNA polymerase I. In yeast the complex consists of Rrrn5p, Rrn9p, Rrn10p, histones H3 and H4, and Uaf30p."" [PMID:11500378]"
GO:0000502,proteasome complex,cellular_component,"""A large multisubunit complex which catalyzes protein degradation, found in eukaryotes, archaea and some bacteria. In eukaryotes, this complex consists of the barrel shaped proteasome core complex and one or two associated proteins or complexes that act in regulating entry into or exit from the core."" [GOC:rb, http://en.wikipedia.org/wiki/Proteasome]"
GO:0000504,proteasome regulatory particle (sensu Bacteria),cellular_component,"""OBSOLETE. A multisubunit complex that recognizes and unfolds ubiquitinated proteins, and translocates them to the core complex in an ATP dependent manner. As in, but not restricted to, the taxon Bacteria (Bacteria, ncbi_taxonomy_id:2)."" [GOC:rb]"
GO:0000506,glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex,cellular_component,"""An enzyme complex that catalyzes the transfer of GlcNAc from UDP-GlcNAc to an acceptor phosphatidylinositol, the first step in the production of GPI anchors for cell surface proteins. The complex contains PIG-A, PIG-C, PIG-H, PIG-Q, PIG-P, and DPM2 in human, and Eri1p, Gpi1p, Gpi2p, Gpi15p, Gpi19p, and Spt14p in budding yeast."" [GOC:kp, GOC:rb, PMID:10944123, PMID:15163411]"
GO:0000775,"chromosome, centromeric region",cellular_component,"""The region of a chromosome that includes the centromeric DNA and associated proteins. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:cjm, GOC:elh, GOC:kmv, GOC:pr]"
GO:0000776,kinetochore,cellular_component,"""A multisubunit complex that is located at the centromeric region of DNA and provides an attachment point for the spindle microtubules."" [GOC:elh]"
GO:0000777,condensed chromosome kinetochore,cellular_component,"""A multisubunit complex that is located at the centromeric region of a condensed chromosome and provides an attachment point for the spindle microtubules."" [GOC:elh]"
GO:0000778,condensed nuclear chromosome kinetochore,cellular_component,"""A multisubunit complex that is located at the centromeric region of a condensed chromosome in the nucleus and provides an attachment point for the spindle microtubules."" [GOC:elh]"
GO:0000779,"condensed chromosome, centromeric region",cellular_component,"""The region of a condensed chromosome that includes the centromere and associated proteins, including the kinetochore. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:elh, GOC:kmv]"
GO:0000780,"condensed nuclear chromosome, centromeric region",cellular_component,"""The region of a condensed chromosome in the nucleus that includes the centromere and associated proteins, including the kinetochore. In monocentric chromosomes, this region corresponds to a single area of the chromosome, whereas in holocentric chromosomes, it is evenly distributed along the chromosome."" [GOC:elh, GOC:kmv]"
GO:0000781,"chromosome, telomeric region",cellular_component,"""The terminal region of a linear chromosome that includes the telomeric DNA repeats and associated proteins."" [GOC:elh]"
GO:0000782,telomere cap complex,cellular_component,"""A complex of DNA and protein located at the end of a linear chromosome that protects and stabilizes a linear chromosome."" [GOC:elh]"
GO:0000783,nuclear telomere cap complex,cellular_component,"""A complex of DNA and protein located at the end of a linear chromosome in the nucleus that protects and stabilizes a linear chromosome."" [GOC:elh]"
GO:0000784,"nuclear chromosome, telomeric region",cellular_component,"""The terminal region of a linear chromosome in the nucleus that includes the telomeric DNA repeats and associated proteins."" [GOC:elh]"
GO:0000785,chromatin,cellular_component,"""The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome."" [GOC:elh, PMID:20404130]"
GO:0000786,nucleosome,cellular_component,"""A complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA into higher order structures."" [GOC:elh]"
GO:0000787,cytoplasmic nucleosome,cellular_component,"""A complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA in the cytoplasm into higher order structures."" [GOC:elh]"
GO:0000788,nuclear nucleosome,cellular_component,"""A complex comprised of DNA wound around a multisubunit core and associated proteins, which forms the primary packing unit of DNA in the nucleus into higher order structures."" [GOC:elh]"
GO:0000789,cytoplasmic chromatin,cellular_component,"""The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome in the cytoplasm."" [GOC:elh, PMID:20404130]"
GO:0000790,nuclear chromatin,cellular_component,"""The ordered and organized complex of DNA, protein, and sometimes RNA, that forms the chromosome in the nucleus."" [GOC:elh, PMID:20404130]"
GO:0000791,euchromatin,cellular_component,"""A dispersed and relatively uncompacted form of chromatin."" [GOC:elh]"
GO:0000792,heterochromatin,cellular_component,"""A compact and highly condensed form of chromatin."" [GOC:elh]"
GO:0000793,condensed chromosome,cellular_component,"""A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct structure."" [GOC:elh]"
GO:0000794,condensed nuclear chromosome,cellular_component,"""A highly compacted molecule of DNA and associated proteins resulting in a cytologically distinct structure that remains in the nucleus."" [GOC:elh]"
